chr	start	end	nSNPs	pos	lc_nhaps	lc_uhaps	lc_h12	lc_h2h1	lc_m	lc_A	lc_L
D3	75299659	75458208	101	75378934	4	4	0.375	0.75	4	13362.1	2.49851
D3	75382793	75576085	101	75479439.5	12	12	0.0972222	0.916667	6	1.76799e+08	0.0701525
D3	75458208	75725055	101	75591632	6	6	0.222222	0.833333	6	5030.28	1.57558
D3	75576085	75812205	101	75694145.5	4	3	0.625	0.333333	7	1.76799e+08	4.71658
D3	75725055	75847197	101	75786126.5	8	7	0.21875	0.6	6	2177.32	2.06516
D3	75812205	75905037	101	75858621.5	10	9	0.16	0.666667	9	1647.02	1.11207
D3	75847197	75997936	101	75922567	28	27	0.0433673	0.866667	0	0	0
D3	75905037	76061673	101	75983355.5	30	30	0.0355556	0.966667	0	0	0
D3	75997936	76119061	101	76058499	16	16	0.0703125	0.9375	0	0	0
D3	76061673	76188026	101	76124850	2	2	1	0.5	2	1893.69	3.06236
D3	76119061	76255339	101	76187200.5	4	4	0.375	0.75	4	1893.69	2.49187
D3	76188026	76315953	101	76251990	26	26	0.0414201	0.961538	0	0	0
D3	76255339	76406003	101	76330671.5	24	24	0.0451389	0.958333	0	0	0
D3	76315953	76518967	101	76417460.5	22	22	0.0495868	0.954545	0	0	0
D3	76406003	76616718	101	76511361	6	6	0.222222	0.833333	6	2503.42	1.57558
D3	76518967	76681030	101	76599999	2	2	1	0.5	2	2503.42	3.06236
D3	76681030	76830166	101	76755598.5	2	1	1	0	2	1.76799e+08	6.61904
D3	76752921	76922872	101	76837897	8	8	0.15625	0.875	2	1.76799e+08	6.61831
D3	76830166	77052160	101	76941163.5	30	24	0.0955556	0.419355	2	2177.32	5.54317
D3	76922872	77119931	101	77021402	12	12	0.0972222	0.916667	2	1.76799e+08	1.07818
D3	77052160	77208359	101	77130260	2	2	1	0.5	2	2503.42	3.06236
D3	77119931	77329297	101	77224614.5	8	8	0.15625	0.875	7	2503.42	0.875834
D3	77208359	77437201	101	77322780.5	22	21	0.0578512	0.833333	0	0	0
D3	77329297	77536374	101	77432836	10	10	0.12	0.9	0	0	0
D3	77437201	77601077	101	77519139.5	6	6	0.222222	0.833333	6	2177.32	1.57558
D3	77536374	77721203	101	77628789	10	10	0.12	0.9	6	1.76799e+08	1.18268
D3	77601077	77799996	101	77700537	6	5	0.333333	0.5	5	1893.69	3.12678
D3	77721203	77912139	101	77816671.5	4	4	0.375	0.75	4	1.76799e+08	8.07255
D3	77799996	78047895	101	77923946	4	4	0.375	0.75	4	2177.32	2.49187
D3	77912139	78097796	101	78004968	20	20	0.055	0.95	4	1.76799e+08	0.0885949
D3	78047895	78193717	101	78120806.5	4	4	0.375	0.75	4	1083.58	2.49187
D3	78097796	78225262	101	78161529.5	10	9	0.16	0.666667	9	11621.5	1.12223
D3	78193717	78286879	101	78240298.5	34	24	0.0847751	0.632353	6	1647.02	1.17065
D3	78225262	78363590	101	78294426.5	32	30	0.0429688	0.888889	0	0	0
D3	78286879	78457329	101	78372104.5	28	27	0.0433673	0.866667	0	0	0
D3	78363590	78506150	101	78434870.5	14	14	0.0816327	0.928571	0	0	0
D3	78457329	78604830	101	78531080	6	6	0.222222	0.833333	6	8791.03	1.57604
D3	78506150	78651134	101	78578642.5	8	8	0.15625	0.875	7	35494.3	1.11435
D3	78604830	78708748	101	78656789.5	2	2	1	0.5	2	15363.4	3.22533
D3	78651134	78738698	101	78694916.5	2	2	1	0.5	2	7645.89	3.07004
D3	78708748	78795286	101	78752017.5	12	12	0.0972222	0.916667	0	0	0
D3	78738698	78864066	101	78801382.5	8	7	0.21875	0.6	6	1432.47	2.06516
D3	78795286	78907538	101	78851412.5	18	17	0.0740741	0.8	0	0	0
D3	78864066	78945154	101	78904610.5	12	10	0.166667	0.75	0	0	0
D3	78907538	78966090	101	78936814.5	14	13	0.102041	0.75	0	0	0
D3	78945154	78975785	101	78960470	36	33	0.0385802	0.904762	0	0	0
D3	78966090	78985776	101	78975933.5	38	31	0.0581717	0.733333	4	469.02	1.78665
D3	78975785	79021859	101	78998822.5	38	37	0.0304709	0.9	0	0	0
D3	78985776	79053833	101	79019805	36	35	0.0324074	0.894737	0	0	0
D3	79021859	79084348	101	79053104	10	9	0.16	0.666667	9	2177.32	1.11208
D3	79053833	79103571	101	79078702.5	8	7	0.21875	0.6	6	819.669	2.06516
D3	79084348	79155896	101	79120122.5	16	16	0.0703125	0.9375	0	0	0
D3	79103571	79200832	101	79152202	18	18	0.0617284	0.944444	0	0	0
D3	79155896	79241127	101	79198512	14	14	0.0816327	0.928571	0	0	0
D3	79200832	79286236	101	79243534.5	14	14	0.0816327	0.928571	0	0	0
D3	79241127	79329916	101	79285522	36	36	0.029321	0.972222	0	0	0
D3	79286236	79411027	101	79348632	36	36	0.029321	0.972222	0	0	0
D3	79329916	79507444	101	79418680.5	24	24	0.0451389	0.958333	0	0	0
D3	79411027	79578321	101	79494674.5	8	8	0.15625	0.875	7	2177.32	0.875834
D3	79507444	79654351	101	79580898	6	6	0.222222	0.833333	6	26849.4	1.67019
D3	79578321	79714587	101	79646454.5	6	6	0.222222	0.833333	6	46922.6	1.97252
D3	79654351	79766731	101	79710541.5	2	2	1	0.5	2	1893.69	3.06236
D3	79766731	79880059	101	79823395.5	14	14	0.0816327	0.928571	0	0	0
D3	79812384	79945954	101	79879169.5	32	32	0.0332031	0.96875	0	0	0
D3	79880059	79964077	101	79922068.5	34	34	0.0311419	0.970588	0	0	0
D3	79945954	80023877	101	79984916	12	12	0.0972222	0.916667	0	0	0
D3	79964077	80043333	101	80003705.5	12	12	0.0972222	0.916667	0	0	0
D3	80023877	80070701	101	80047289.5	14	14	0.0816327	0.928571	0	0	0
D3	80043333	80111159	101	80077246.5	20	20	0.055	0.95	0	0	0
D3	80070701	80155155	101	80112928.5	30	30	0.0355556	0.966667	0	0	0
D3	80111159	80181783	101	80146471.5	22	21	0.0578512	0.833333	0	0	0
D3	80155155	80190869	101	80173012.5	20	19	0.065	0.818182	0	0	0
D3	80181783	80211061	101	80196422.5	32	26	0.0644531	0.68	4	712.897	1.11655
D3	80190869	80275539	101	80233204.5	24	24	0.0451389	0.958333	0	0	0
D3	80211061	80343273	101	80277167.5	18	18	0.0617284	0.944444	0	0	0
D3	80275539	80387241	101	80331390.5	12	12	0.0972222	0.916667	0	0	0
D3	80343273	80436876	101	80390075	24	24	0.0451389	0.958333	0	0	0
D3	80387241	80487000	101	80437121	10	10	0.12	0.9	0	0	0
D3	80436876	80577322	101	80507099.5	10	10	0.12	0.9	0	0	0
D3	80487000	80672557	101	80579779	4	4	0.375	0.75	4	1893.69	2.49187
D3	80577322	80758374	101	80667848.5	2	2	1	0.5	2	2503.42	3.06236
D3	80672557	80840745	101	80756651.5	8	8	0.15625	0.875	7	2177.32	0.875834
D3	80758374	80918704	101	80838539.5	26	26	0.0414201	0.961538	0	0	0
D3	80840745	80956907	101	80898826.5	24	23	0.0520833	0.846154	0	0	0
D3	80918704	81001733	101	80960219	30	25	0.0688889	0.652174	3	1647.02	1.64324
D3	80956907	81071850	101	81014379	10	10	0.12	0.9	4	1.76799e+08	0.266528
D3	81001733	81152790	101	81077262	4	4	0.375	0.75	4	1647.02	2.49187
D3	81071850	81214936	101	81143393.5	4	3	0.625	0.333333	3	1647.02	4.53052
D3	81152790	81258367	101	81205579	18	17	0.0740741	0.8	0	0	0
D3	81214936	81298248	101	81256592.5	20	18	0.08	0.833333	0	0	0
D3	81258367	81367158	101	81312763	28	27	0.0433673	0.866667	0	0	0
D3	81298248	81401833	101	81350041	8	8	0.15625	0.875	7	1083.58	0.875834
D3	81367158	81427372	101	81397265.5	10	8	0.22	0.4375	7	1245.87	2.10575
D3	81401833	81492038	101	81446936	38	37	0.0304709	0.9	0	0	0
D3	81427372	81564661	101	81496017	28	27	0.0433673	0.866667	0	0	0
D3	81492038	81639034	101	81565536.5	14	14	0.0816327	0.928571	0	0	0
D3	81564661	81707153	101	81635907.5	4	4	0.375	0.75	4	1893.69	2.49187
D3	81639034	81787165	101	81713100	2	2	1	0.5	2	2177.32	3.06236
D3	81707153	81870239	101	81788696.5	6	6	0.222222	0.833333	5	1.76799e+08	8.03458
D3	81787165	81967344	101	81877255	2	2	1	0.5	5	1.76799e+08	6.02525
D3	81967344	82114218	101	82040781.5	6	6	0.222222	0.833333	6	1.76799e+08	4.53599
D3	82049017	82145760	101	82097389	6	6	0.222222	0.833333	6	1.76799e+08	6.1747
D3	82114218	82228543	101	82171381	8	8	0.15625	0.875	6	1.76799e+08	6.47023
D3	82145760	82367147	101	82256454	2	1	1	0	6	1.76799e+08	6.47039
D3	82228543	82451967	101	82340255.5	4	4	0.375	0.75	6	1.76799e+08	4.89684
D3	82367147	82525657	101	82446402.5	6	6	0.222222	0.833333	6	1893.69	1.57558
D3	82451967	82580260	101	82516114	16	16	0.0703125	0.9375	0	0	0
D3	82525657	82666121	101	82595889.5	8	8	0.15625	0.875	7	1893.69	0.875834
D3	82580260	82741167	101	82660714	10	10	0.12	0.9	0	0	0
D3	82666121	82816162	101	82741142	34	34	0.0311419	0.970588	0	0	0
D3	82741167	82884537	101	82812852.5	36	34	0.037037	0.9	0	0	0
D3	82816162	82932647	101	82874405	14	14	0.0816327	0.928571	0	0	0
D3	82884537	82992047	101	82938292.5	10	10	0.12	0.9	0	0	0
D3	82932647	83069498	101	83001073	10	10	0.12	0.9	0	0	0
D3	82992047	83133511	101	83062779.5	8	8	0.15625	0.875	7	1432.47	0.875834
D3	83069498	83180061	101	83124780	14	14	0.0816327	0.928571	0	0	0
D3	83133511	83210816	101	83172164	34	34	0.0311419	0.970588	0	0	0
D3	83180061	83253226	101	83216644	34	34	0.0311419	0.970588	0	0	0
D3	83210816	83345302	101	83278059.5	34	34	0.0311419	0.970588	0	0	0
D3	83253226	83415740	101	83334483.5	28	28	0.0382653	0.964286	0	0	0
D3	83345302	83471563	101	83408433	24	24	0.0451389	0.958333	0	0	0
D3	83415740	83567702	101	83491721.5	22	22	0.0495868	0.954545	0	0	0
D3	83471563	83653817	101	83562690.5	20	20	0.055	0.95	0	0	0
D3	83567702	83742939	101	83655321	14	14	0.0816327	0.928571	0	0	0
D3	83653817	83799891	101	83726854.5	14	14	0.0816327	0.928571	0	0	0
D3	83742939	83818442	101	83780691	28	27	0.0433673	0.866667	0	0	0
D3	83799891	83851464	101	83825678	26	20	0.0887574	0.636364	4	1432.47	0.907198
D3	83818442	83933057	101	83875750	28	26	0.0510204	0.875	0	0	0
D3	83851464	84000123	101	83925794	36	34	0.037037	0.9	0	0	0
D3	83933057	84062742	101	83997900	20	20	0.055	0.95	0	0	0
D3	84000123	84142717	101	84071420.5	14	14	0.0816327	0.928571	0	0	0
D3	84062742	84210612	101	84136677.5	30	30	0.0355556	0.966667	0	0	0
D3	84142717	84305050	101	84223884	12	11	0.125	0.714286	0	0	0
D3	84210612	84382689	101	84296651	8	8	0.15625	0.875	7	2177.32	0.875834
D3	84305050	84454240	101	84379645.5	6	6	0.222222	0.833333	6	15363.4	1.57589
D3	84612170	84757519	101	84684845	18	18	0.0617284	0.944444	0	0	0
D3	84698567	84794076	101	84746322	24	24	0.0451389	0.958333	0	0	0
D3	84757519	84858195	101	84807857.5	12	11	0.125	0.714286	0	0	0
D3	84794076	84934971	101	84864524	10	9	0.16	0.666667	9	1432.47	1.11207
D3	84858195	85040764	101	84949480	18	18	0.0617284	0.944444	0	0	0
D3	84934971	85105239	101	85020105.5	14	14	0.0816327	0.928571	0	0	0
D3	85040764	85191600	101	85116182.5	2	2	1	0.5	2	10107.7	3.06629
D3	85105239	85214569	101	85159904.5	4	4	0.375	0.75	2	1.76799e+08	22.5969
D3	85191600	85231786	101	85211693.5	14	10	0.183673	0.625	3	1.76799e+08	30.4751
D3	85214569	85243922	101	85229246	18	6	0.617284	0.384615	3	1.76799e+08	35.1284
D3	85231786	85259885	101	85245836	36	21	0.192901	0.333333	3	1.76799e+08	35.1296
D3	85243922	85280714	101	85262318.5	34	18	0.193772	0.234177	3	1.76799e+08	32.5926
D3	85259885	85298829	101	85279357.5	36	21	0.194444	0.2	3	1.76799e+08	32.5906
D3	85280714	85355823	101	85318269	36	34	0.037037	0.785714	3	1.76799e+08	30.8924
D3	85298829	85422344	101	85360587	6	6	0.222222	0.833333	3	1.76799e+08	22.5976
D3	85355823	85465081	101	85410452.5	6	6	0.222222	0.833333	5	1.76799e+08	6.35245
D3	85422344	85503492	101	85462918.5	10	8	0.22	0.714286	6	1.76799e+08	7.3381
D3	85465081	85581036	101	85523059	6	6	0.222222	0.833333	6	1.76799e+08	7.28566
D3	85503492	85666229	101	85584861	2	2	1	0.5	6	1.76799e+08	7.77421
D3	85581036	85758801	101	85669919	4	4	0.375	0.75	5	1.76799e+08	8.00277
D3	85666229	85839340	101	85752785	8	7	0.21875	0.6	6	53950.3	2.28441
D3	85758801	85924657	101	85841729.5	6	6	0.222222	0.833333	6	2177.32	1.57558
D3	85839340	85991014	101	85915177.5	10	10	0.12	0.9	0	0	0
D3	85924657	86034947	101	85979802.5	14	14	0.0816327	0.928571	0	0	0
D3	85991014	86157988	101	86074501.5	28	28	0.0382653	0.964286	0	0	0
D3	86034947	86266479	101	86150713.5	6	6	0.222222	0.833333	6	2177.32	1.57558
D3	86157988	86347978	101	86252983.5	6	6	0.222222	0.833333	5	1.76799e+08	6.0259
D3	86266479	86397391	101	86331935.5	2	2	1	0.5	5	1.76799e+08	7.43175
D3	86347978	86448122	101	86398050.5	2	2	1	0.5	2	1432.47	3.06236
D3	86397391	86500122	101	86448757	6	6	0.222222	0.833333	6	17664.4	1.66763
D3	86448122	86543062	101	86495592.5	4	4	0.375	0.75	4	1245.87	2.49187
D3	86500122	86578023	101	86539073	12	12	0.0972222	0.916667	0	0	0
D3	86543062	86596567	101	86569815	22	18	0.107438	0.555556	2	712.897	1.36928
D3	86578023	86612082	101	86595053	24	21	0.0763889	0.71875	0	0	0
D3	86596567	86684672	101	86640620	36	35	0.0324074	0.894737	0	0	0
D3	86612082	86733034	101	86672558.5	30	30	0.0355556	0.966667	0	0	0
D3	86684672	86759725	101	86722199	14	14	0.0816327	0.928571	0	0	0
D3	86733034	86787073	101	86760054	16	16	0.0703125	0.9375	0	0	0
D3	86759725	86801854	101	86780790	18	18	0.0617284	0.944444	0	0	0
D3	86787073	86858258	101	86822666	18	17	0.0740741	0.8	0	0	0
D3	86801854	86916874	101	86859364.5	26	25	0.0473373	0.857143	0	0	0
D3	86858258	86947141	101	86902700	30	28	0.0466667	0.882353	0	0	0
D3	86916874	87014973	101	86965924	4	4	0.375	0.75	4	2503.42	2.49187
D3	86947141	87098114	101	87022628	4	4	0.375	0.75	4	20310	2.58198
D3	87014973	87219045	101	87117009.5	2	2	1	0.5	2	23351.9	3.18457
D3	87098114	87250534	101	87174324.5	2	2	1	0.5	2	5030.28	3.06237
D3	87219045	87273940	101	87246493	20	20	0.055	0.95	0	0	0
D3	87250534	87299648	101	87275091.5	28	23	0.0892857	0.5	2	712.897	3.56121
D3	87273940	87328728	101	87301334.5	12	12	0.0972222	0.916667	0	0	0
D3	87299648	87415184	101	87357416.5	10	10	0.12	0.9	0	0	0
D3	87328728	87443715	101	87386222	18	18	0.0617284	0.944444	0	0	0
D3	87415184	87490447	101	87452816	2	2	1	0.5	2	1647.02	3.06236
D3	87490447	87651705	101	87571076.5	12	12	0.0972222	0.916667	0	0	0
D3	87566610	87775438	101	87671024.5	4	4	0.375	0.75	4	1432.47	2.49187
D3	87651705	87797471	101	87724588.5	12	12	0.0972222	0.916667	0	0	0
D3	87775438	87847998	101	87811718.5	14	13	0.102041	0.75	0	0	0
D3	87797471	87865398	101	87831435	12	9	0.222222	0.55	9	539.266	1.68206
D3	87847998	87909553	101	87878776	12	12	0.0972222	0.916667	0	0	0
D3	87865398	87941284	101	87903341.5	10	10	0.12	0.9	0	0	0
D3	87909553	87961280	101	87935417	26	22	0.0828402	0.6	2	942.433	1.61824
D3	87941284	88014394	101	87977839.5	14	14	0.0816327	0.928571	0	0	0
D3	87961280	88054982	101	88008131.5	14	13	0.102041	0.75	0	0	0
D3	88014394	88104735	101	88059565	28	28	0.0382653	0.964286	0	0	0
D3	88054982	88167714	101	88111348.5	30	30	0.0355556	0.966667	0	0	0
D3	88104735	88282430	101	88193583	2	2	1	0.5	2	2177.32	3.06236
D3	88282430	88449864	101	88366147.5	2	2	1	0.5	2	2503.42	3.06236
D3	88382904	88537383	101	88460144	12	12	0.0972222	0.916667	0	0	0
D3	88449864	88622938	101	88536401.5	14	14	0.0816327	0.928571	0	0	0
D3	88537383	88665416	101	88601400	12	12	0.0972222	0.916667	0	0	0
D3	88622938	88738263	101	88680601	20	19	0.065	0.818182	0	0	0
D3	88665416	88799143	101	88732280	28	28	0.0382653	0.964286	0	0	0
D3	88738263	88872238	101	88805251	22	22	0.0495868	0.954545	0	0	0
D3	88799143	88927192	101	88863168	26	24	0.056213	0.71875	0	0	0
D3	88872238	89003419	101	88937829	34	34	0.0311419	0.970588	0	0	0
D3	88927192	89076841	101	89002017	2	2	1	0.5	2	3309.46	3.06236
D3	89003419	89105865	101	89054642.5	2	2	1	0.5	2	8791.03	3.06397
D3	89076841	89174517	101	89125679.5	10	10	0.12	0.9	7	1.76799e+08	0.441009
D3	89105865	89260636	101	89183251	8	8	0.15625	0.875	7	1647.02	0.875834
D3	89174517	89322095	101	89248306.5	2	2	1	0.5	2	1647.02	3.06236
D3	89260636	89425681	101	89343159	4	4	0.375	0.75	4	1893.69	2.49187
D3	89322095	89502517	101	89412306.5	10	10	0.12	0.9	4	1.76799e+08	2.3667
D3	89425681	89563462	101	89494572	4	4	0.375	0.75	4	2177.32	2.49187
D3	89502517	89646287	101	89574402.5	2	2	1	0.5	2	1647.02	3.06236
D3	89563462	89714845	101	89639154	6	6	0.222222	0.833333	6	1.76799e+08	5.71084
D3	89646287	89793633	101	89719960.5	2	2	1	0.5	7	1.76799e+08	4.73637
D3	89714845	89894139	101	89804492.5	8	8	0.15625	0.875	7	1.76799e+08	1.2775
D3	89793633	89928867	101	89861250.5	8	8	0.15625	0.875	7	6649.92	0.875856
D3	89894139	89972961	101	89933550.5	14	11	0.173469	0.590909	0	0	0
D3	89928867	90005740	101	89967304	16	16	0.0703125	0.9375	0	0	0
D3	89972961	90044658	101	90008810	24	23	0.0520833	0.846154	0	0	0
D3	90005740	90094206	101	90049973.5	28	24	0.0739796	0.775	2	1245.87	0.726925
D3	90044658	90152006	101	90098332.5	24	23	0.0520833	0.846154	0	0	0
D3	90094206	90241912	101	90168059.5	10	10	0.12	0.9	0	0	0
D3	90152006	90328376	101	90240191.5	6	6	0.222222	0.833333	6	1893.69	1.57558
D3	90241912	90413461	101	90327687	10	10	0.12	0.9	0	0	0
D3	90328376	90456749	101	90392563	16	16	0.0703125	0.9375	0	0	0
D3	90413461	90521298	101	90467380	26	26	0.0414201	0.961538	0	0	0
D3	90456749	90566633	101	90511691.5	22	20	0.0702479	0.846154	0	0	0
D3	90521298	90627504	101	90574401.5	12	12	0.0972222	0.916667	0	0	0
D3	90566633	90658542	101	90612588	12	12	0.0972222	0.916667	5	1.76799e+08	3.98616
D3	90627504	90671950	101	90649727.5	34	31	0.0415225	0.9	5	1.76799e+08	2.07057
D3	90658542	90689230	101	90673886.5	32	27	0.0625	0.666667	3	30870.7	3.59484
D3	90671950	90701846	101	90686898.5	32	27	0.0722656	0.68	3	26849.4	4.98833
D3	90689230	90715803	101	90702517	36	24	0.117284	0.489583	3	17664.4	6.03784
D3	90701846	90726871	101	90714359	38	24	0.124654	0.554545	4	8791.03	5.37633
D3	90715803	90740664	101	90728234	12	12	0.0972222	0.916667	5	46922.6	1.67041
D3	90726871	90773782	101	90750327	12	12	0.0972222	0.916667	5	1.76799e+08	0.0591822
D3	90740664	90856583	101	90798624	32	32	0.0332031	0.96875	5	1.76799e+08	0.560629
D3	90773782	90874954	101	90824368.5	32	32	0.0332031	0.96875	0	0	0
D3	90856583	90895825	101	90876204.5	4	4	0.375	0.75	4	6649.92	2.52608
D3	90874954	90925206	101	90900080.5	4	4	0.375	0.75	4	1893.69	2.49187
D3	90895825	90964213	101	90930019.5	36	36	0.029321	0.972222	0	0	0
D3	90925206	91034466	101	90979836.5	28	28	0.0382653	0.964286	0	0	0
D3	90964213	91070281	101	91017247.5	22	21	0.0578512	0.833333	0	0	0
D3	91034466	91118560	101	91076513.5	24	24	0.0451389	0.958333	0	0	0
D3	91070281	91171884	101	91121083	20	20	0.055	0.95	0	0	0
D3	91118560	91245833	101	91182197	28	28	0.0382653	0.964286	0	0	0
D3	91171884	91296823	101	91234354	26	26	0.0414201	0.961538	0	0	0
D3	91245833	91325655	101	91285744.5	26	25	0.0473373	0.857143	0	0	0
D3	91296823	91381832	101	91339328	18	17	0.0740741	0.8	0	0	0
D3	91325655	91455890	101	91390773	12	12	0.0972222	0.916667	0	0	0
D3	91381832	91540730	101	91461281.5	8	8	0.15625	0.875	7	1647.02	0.875834
D3	91455890	91599953	101	91527922	10	10	0.12	0.9	0	0	0
D3	91540730	91655382	101	91598056.5	12	12	0.0972222	0.916667	0	0	0
D3	91599953	91742631	101	91671292.5	14	14	0.0816327	0.928571	0	0	0
D3	91655382	91850858	101	91753120.5	10	10	0.12	0.9	0	0	0
D3	91742631	91916583	101	91829607.5	12	12	0.0972222	0.916667	0	0	0
D3	91850858	91983752	101	91917305.5	38	38	0.0277008	0.973684	0	0	0
D3	91916583	92020373	101	91968478.5	30	30	0.0355556	0.966667	0	0	0
D3	91983752	92056640	101	92020196.5	30	30	0.0355556	0.966667	0	0	0
D3	92020373	92118135	101	92069254.5	32	31	0.0371094	0.882353	0	0	0
D3	92056640	92190263	101	92123452	20	20	0.055	0.95	0	0	0
D3	92118135	92241377	101	92179756.5	8	8	0.15625	0.875	7	1647.02	0.875834
D3	92190263	92314382	101	92252323	8	8	0.15625	0.875	7	1647.02	0.875834
D3	92241377	92381090	101	92311234	26	26	0.0414201	0.961538	0	0	0
D3	92314382	92424203	101	92369293	34	34	0.0311419	0.970588	0	0	0
D3	92381090	92485181	101	92433136	32	32	0.0332031	0.96875	0	0	0
D3	92424203	92554009	101	92489106.5	32	29	0.0507812	0.775	0	0	0
D3	92485181	92616347	101	92550764.5	18	17	0.0740741	0.8	0	0	0
D3	92554009	92691246	101	92622628	10	10	0.12	0.9	0	0	0
D3	92616347	92752004	101	92684176	16	15	0.0859375	0.777778	0	0	0
D3	92691246	92788900	101	92740073.5	36	35	0.0324074	0.894737	0	0	0
D3	92752004	92828499	101	92790252	30	30	0.0355556	0.966667	0	0	0
D3	92788900	92904406	101	92846653.5	24	24	0.0451389	0.958333	0	0	0
D3	92828499	92967948	101	92898224	22	22	0.0495868	0.954545	0	0	0
D3	92904406	92990348	101	92947377.5	18	17	0.0740741	0.8	0	0	0
D3	92967948	93021915	101	92994932	20	19	0.065	0.818182	0	0	0
D3	92990348	93061830	101	93026089.5	34	34	0.0311419	0.970588	0	0	0
D3	93021915	93127446	101	93074681	18	18	0.0617284	0.944444	0	0	0
D3	93061830	93201593	101	93131712	16	16	0.0703125	0.9375	0	0	0
D3	93127446	93255573	101	93191510	30	30	0.0355556	0.966667	0	0	0
D3	93201593	93291981	101	93246787.5	36	35	0.0324074	0.894737	0	0	0
D3	93255573	93341252	101	93298413	38	38	0.0277008	0.973684	0	0	0
D3	93291981	93402924	101	93347453	36	36	0.029321	0.972222	0	0	0
D3	93341252	93458229	101	93399741	26	26	0.0414201	0.961538	0	0	0
D3	93402924	93490621	101	93446773	24	24	0.0451389	0.958333	0	0	0
D3	93458229	93531363	101	93494796.5	22	22	0.0495868	0.954545	0	0	0
D3	93490621	93542369	101	93516495.5	14	14	0.0816327	0.928571	0	0	0
D3	93531363	93574008	101	93552686	12	12	0.0972222	0.916667	0	0	0
D3	93542369	93632900	101	93587635	14	14	0.0816327	0.928571	0	0	0
D3	93574008	93672435	101	93623222	28	28	0.0382653	0.964286	0	0	0
D3	93632900	93715564	101	93674232.5	18	18	0.0617284	0.944444	0	0	0
D3	93672435	93755195	101	93713815.5	10	10	0.12	0.9	0	0	0
D3	93715564	93797088	101	93756326.5	14	13	0.102041	0.75	0	0	0
D3	93755195	93841542	101	93798369	28	28	0.0382653	0.964286	0	0	0
D3	93797088	93884821	101	93840955	34	34	0.0311419	0.970588	0	0	0
D3	93841542	93940313	101	93890928	38	38	0.0277008	0.973684	0	0	0
D3	93884821	93956320	101	93920571	28	28	0.0382653	0.964286	0	0	0
D3	93940313	93969006	101	93954660	16	16	0.0703125	0.9375	0	0	0
D3	93956320	93994737	101	93975529	18	18	0.0617284	0.944444	0	0	0
D3	93969006	94031556	101	94000281.5	32	27	0.0488281	0.904762	0	0	0
D3	93994737	94050509	101	94022623.5	24	24	0.0451389	0.958333	0	0	0
D3	94031556	94070581	101	94051069	2	2	1	0.5	2	712.897	3.06236
D3	94050509	94099667	101	94075088.5	8	8	0.15625	0.875	7	3309.46	0.876074
D3	94070581	94152049	101	94111315.5	36	34	0.037037	0.785714	0	0	0
D3	94099667	94208462	101	94154065	36	35	0.0324074	0.894737	0	0	0
D3	94152049	94266224	101	94209137	4	4	0.375	0.75	4	1432.47	2.49187
D3	94208462	94327590	101	94268026.5	4	4	0.375	0.75	4	1245.87	2.49187
D3	94266224	94360954	101	94313589.5	18	18	0.0617284	0.944444	0	0	0
D3	94327590	94383967	101	94355779	32	32	0.0332031	0.96875	0	0	0
D3	94360954	94405953	101	94383454	38	37	0.0304709	0.9	0	0	0
D3	94383967	94452599	101	94418283.5	38	38	0.0277008	0.973684	0	0	0
D3	94405953	94502968	101	94454461	20	20	0.055	0.95	0	0	0
D3	94452599	94542599	101	94497599.5	20	20	0.055	0.95	0	0	0
D3	94502968	94577501	101	94540235	32	32	0.0332031	0.96875	0	0	0
D3	94542599	94614695	101	94578647.5	22	22	0.0495868	0.954545	0	0	0
D3	94577501	94640070	101	94608786	28	28	0.0382653	0.964286	0	0	0
D3	94614695	94677442	101	94646069	32	32	0.0332031	0.96875	0	0	0
