chr	start	end	nSNPs	pos	lp_nhaps	lp_uhaps	lp_h12	lp_h2h1	lp_m	lp_A	lp_L
D2	7992810	8100702	101	8046756.5	16	15	0.0859375	0.777778	0	0	0
D2	8063113	8153470	101	8108292	16	16	0.0703125	0.9375	0	0	0
D2	8100702	8203065	101	8151884	16	16	0.0703125	0.9375	0	0	0
D2	8153470	8274334	101	8213902.5	12	11	0.125	0.714286	0	0	0
D2	8203065	8307117	101	8255091.5	12	11	0.125	0.714286	0	0	0
D2	8274334	8324612	101	8299473.5	14	11	0.173469	0.590909	0	0	0
D2	8307117	8352701	101	8329909.5	14	13	0.102041	0.75	0	0	0
D2	8324612	8384761	101	8354687	18	15	0.117284	0.653846	0	0	0
D2	8352701	8415769	101	8384235.5	14	14	0.0816327	0.928571	0	0	0
D2	8384761	8464215	101	8424488.5	16	16	0.0703125	0.9375	0	0	0
D2	8415769	8485343	101	8450556.5	22	18	0.107438	0.555556	0	0	0
D2	8464215	8529518	101	8496867	6	6	0.222222	0.833333	6	5731.31	0.755054
D2	8485343	8556914	101	8521129	6	6	0.222222	0.833333	6	11516.3	0.818702
D2	8529518	8600914	101	8565216.5	4	4	0.375	0.75	4	1234.59	1.46939
D2	8556914	8678729	101	8617822	6	6	0.222222	0.833333	6	4984.73	0.748911
D2	8600914	8779210	101	8690062.5	18	18	0.0617284	0.944444	0	0	0
D2	8678729	8949130	101	8813930	2	2	1	0.5	2	3279.49	2.07539
D2	8949130	9171466	101	9060298.5	2	2	1	0.5	2	2157.6	2.07539
D2	9081216	9190320	101	9135768.5	16	14	0.109375	0.8	0	0	0
D2	9171466	9478718	101	9325092.5	8	8	0.15625	0.875	8	26606.3	0.295248
D2	9190320	9564435	101	9377378	8	8	0.15625	0.875	8	26606.3	0.295543
D2	9478718	9643606	101	9561162.5	10	10	0.12	0.9	0	0	0
D2	9564435	9759587	101	9662011.5	14	14	0.0816327	0.928571	0	0	0
D2	9643606	9811916	101	9727761.5	6	6	0.222222	0.833333	6	1876.55	0.748902
D2	9759587	9919273	101	9839430.5	6	6	0.222222	0.833333	7	1.00249e+08	1.83009
D2	9811916	9935620	101	9873768.5	8	7	0.21875	0.6	7	23140.5	0.810942
D2	9919273	9979294	101	9949284	10	8	0.22	0.4375	8	1876.55	0.514805
D2	9935620	10094972	101	10015296.5	14	14	0.0816327	0.928571	0	0	0
D2	9979294	10223419	101	10101357	8	8	0.15625	0.875	8	2480.75	0.265837
D2	10094972	10290327	101	10192650	8	8	0.15625	0.875	8	20126.1	0.267504
D2	10223419	10450969	101	10337194.5	4	4	0.375	0.75	4	2480.75	1.46939
D2	10290327	10555956	101	10423142	6	6	0.222222	0.833333	6	15224.3	0.749888
D2	10450969	10675710	101	10563340	14	14	0.0816327	0.928571	0	0	0
D2	10555956	10742123	101	10649040	18	17	0.0740741	0.8	0	0	0
D2	10675710	10778388	101	10727049.5	8	7	0.21875	0.6	7	6589.7	0.72051
D2	10742123	10824906	101	10783515	8	7	0.21875	0.6	7	933.899	0.720484
D2	10778388	10853735	101	10816062	14	12	0.132653	0.777778	0	0	0
D2	10824906	10892137	101	10858522	16	14	0.109375	0.8	0	0	0
D2	10853735	11021490	101	10937613	4	4	0.375	0.75	4	4335.41	1.46939
D2	10892137	11102081	101	10997109.5	6	5	0.333333	0.5	5	20126.1	1.67228
D2	11021490	11244344	101	11132917.5	10	9	0.16	0.666667	9	1.00249e+08	1.13252
D2	11102081	11332150	101	11217116	6	6	0.222222	0.833333	9	1.00249e+08	1.13234
D2	11244344	11453137	101	11348741	8	8	0.15625	0.875	8	1876.55	0.265837
D2	11332150	11498132	101	11415141.5	12	12	0.0972222	0.916667	0	0	0
D2	11453137	11524667	101	11488902.5	18	15	0.117284	0.653846	0	0	0
D2	11498132	11541017	101	11519575	20	16	0.125	0.529412	0	0	0
D2	11524667	11559552	101	11542110	22	17	0.132231	0.431818	0	0	0
D2	11541017	11616412	101	11578715	20	18	0.08	0.653846	0	0	0
D2	11559552	11713839	101	11636696	14	12	0.132653	0.55	0	0	0
D2	11616412	11746876	101	11681644.5	8	8	0.15625	0.875	8	1234.59	0.265837
D2	11713839	11791537	101	11752688.5	10	10	0.12	0.9	0	0	0
D2	11746876	11829034	101	11787955.5	10	9	0.16	0.666667	9	933.899	0.340022
D2	11791537	11930136	101	11860837	4	4	0.375	0.75	4	1419.5	1.46939
D2	11829034	11988730	101	11908882.5	8	8	0.15625	0.875	9	1.00249e+08	1.33702
D2	11930136	12014763	101	11972450	6	5	0.333333	0.5	7	1.00249e+08	1.99199
D2	11988730	12081632	101	12035181.5	4	4	0.375	0.75	4	30591.1	1.90943
D2	12014763	12100806	101	12057785	2	2	1	0.5	2	614.419	2.07539
D2	12100806	12309075	101	12204941	2	2	1	0.5	2	1.00249e+08	6.22105
D2	12232704	12378140	101	12305422.5	2	2	1	0.5	2	2852.3	2.07539
D2	12309075	12500223	101	12404649.5	8	8	0.15625	0.875	8	1.00249e+08	1.16422
D2	12378140	12585918	101	12482029.5	6	6	0.222222	0.833333	8	1.00249e+08	1.24183
D2	12500223	12635081	101	12567652.5	8	8	0.15625	0.875	8	1.00249e+08	1.31937
D2	12585918	12661507	101	12623713	6	6	0.222222	0.833333	8	1.00249e+08	1.31941
D2	12635081	12751529	101	12693305.5	6	6	0.222222	0.833333	8	1.00249e+08	1.30505
D2	12661507	12875896	101	12768702	8	8	0.15625	0.875	7	1.00249e+08	1.11205
D2	12942830	13006204	101	12974517.5	4	4	0.375	0.75	4	1073.77	1.46939
D2	12967334	13059393	101	13013364	6	6	0.222222	0.833333	6	142012	1.59657
D2	13006204	13133475	101	13069840	2	2	1	0.5	2	1632.1	2.07539
D2	13059393	13229531	101	13144462.5	6	6	0.222222	0.833333	6	4984.73	0.748902
D2	13133475	13340826	101	13237151	14	13	0.102041	0.75	0	0	0
D2	13229531	13399784	101	13314658	6	6	0.222222	0.833333	6	2157.6	0.748902
D2	13340826	13499967	101	13420397	4	4	0.375	0.75	6	1.00249e+08	2.49864
D2	13399784	13532689	101	13466237	2	2	1	0.5	6	1.00249e+08	2.49845
D2	13886098	14014740	101	13950419.5	2	2	1	0.5	4	1.00249e+08	4.67467
D2	13968350	14053231	101	14010791	2	2	1	0.5	4	1.00249e+08	4.67491
D2	14393797	14497846	101	14445822	4	4	0.375	0.75	4	1.00249e+08	3.60833
D2	14574875	14685765	101	14630320.5	2	2	1	0.5	4	1.00249e+08	6.1514
D2	14631113	14706021	101	14668567.5	4	4	0.375	0.75	4	53461.7	2.19617
D2	14685765	14757636	101	14721701	2	2	1	0.5	2	8711.43	2.07706
D2	14706021	14830121	101	14768071.5	2	2	1	0.5	2	4335.41	2.0754
D2	14757636	14891574	101	14824605.5	8	8	0.15625	0.875	7	1.00249e+08	1.04515
D2	14830121	14973176	101	14901649	2	2	1	0.5	2	2157.6	2.07539
D2	14973176	15157252	101	15065214.5	2	2	1	0.5	2	2480.75	2.07539
D2	15103023	15206698	101	15154861	16	14	0.109375	0.590909	0	0	0
D2	15157252	15238657	101	15197955	8	6	0.3125	0.357143	6	1234.59	1.4447
D2	15312593	15473248	101	15392921	12	11	0.125	0.714286	0	0	0
D2	15391342	15535100	101	15463221.5	10	9	0.16	0.666667	9	1876.55	0.340022
D2	15473248	15617765	101	15545507	16	14	0.109375	0.8	0	0	0
D2	15535100	15661494	101	15598297.5	14	13	0.102041	0.75	0	0	0
D2	15617765	15723862	101	15670814	4	4	0.375	0.75	4	8711.43	1.47123
D2	15661494	15773204	101	15717349.5	4	4	0.375	0.75	4	2480.75	1.46939
D2	15723862	15816222	101	15770042.5	12	10	0.166667	0.75	0	0	0
D2	15773204	15835060	101	15804132.5	2	2	1	0.5	2	933.899	2.07539
D2	15816222	15859985	101	15838104	2	2	1	0.5	2	13241.1	2.19628
D2	15835060	15922676	101	15878868.5	2	2	1	0.5	2	26606.3	2.4941
D2	15859985	16007875	101	15933930.5	2	2	1	0.5	6	1.00249e+08	3.58651
D2	15922676	16122134	101	16022405.5	6	6	0.222222	0.833333	6	23140.5	0.781162
D2	16007875	16167650	101	16087763	6	6	0.222222	0.833333	6	3770.67	0.748902
D2	16122134	16206629	101	16164382	12	11	0.125	0.714286	0	0	0
D2	16167650	16266074	101	16216862.5	6	6	0.222222	0.833333	6	3279.49	0.748902
D2	16206629	16312920	101	16259775	6	6	0.222222	0.833333	6	10016.2	0.75171
D2	16266074	16366636	101	16316355.5	8	8	0.15625	0.875	8	30591.1	0.315894
D2	16312920	16419937	101	16366429	2	2	1	0.5	7	1.00249e+08	2.2278
D2	16366636	16458952	101	16412794.5	2	2	1	0.5	2	1073.77	2.07539
D2	16419937	16473886	101	16446912	4	4	0.375	0.75	4	933.899	1.46939
D2	16458952	16498245	101	16478599	10	7	0.24	0.75	7	464.773	0.918642
D2	16473886	16517537	101	16495712	16	11	0.1875	0.7	0	0	0
D2	16498245	16542110	101	16520178	20	17	0.085	0.846154	0	0	0
D2	16517537	16568812	101	16543175	18	16	0.0925926	0.818182	0	0	0
D2	16542110	16599009	101	16570560	4	4	0.375	0.75	4	706.442	1.46939
D2	16568812	16636111	101	16602462	4	4	0.375	0.75	4	812.247	1.46939
D2	16599009	16667495	101	16633252.5	12	12	0.0972222	0.916667	0	0	0
D2	16636111	16753095	101	16694603.5	6	6	0.222222	0.833333	6	6589.7	0.749519
D2	16667495	16796547	101	16732021.5	2	2	1	0.5	2	1073.77	2.07539
D2	16796547	16865656	101	16831102	4	3	0.625	0.333333	5	1.00249e+08	4.35987
D2	16828632	16890418	101	16859525.5	2	2	1	0.5	4	1.00249e+08	6.73927
D2	16865656	16979744	101	16922700.5	2	2	1	0.5	4	1.00249e+08	8.20522
D2	16890418	17089067	101	16989743	4	4	0.375	0.75	4	1.00249e+08	6.54735
D2	16979744	17192743	101	17086244	4	4	0.375	0.75	4	46497.7	1.63318
D2	17089067	17280449	101	17184758.5	4	4	0.375	0.75	4	2852.3	1.46939
D2	17192743	17373621	101	17283182.5	12	10	0.166667	0.75	0	0	0
D2	17280449	17433042	101	17356746	2	2	1	0.5	2	1876.55	2.07539
D2	17577185	17658526	101	17617856	4	4	0.375	0.75	4	1.00249e+08	6.54571
D2	17620427	17719084	101	17669756	4	4	0.375	0.75	4	1.00249e+08	6.54647
D2	17658526	17756326	101	17707426.5	4	4	0.375	0.75	4	1.00249e+08	6.54592
D2	17856844	17969500	101	17913172.5	2	2	1	0.5	5	1.00249e+08	4.57512
D2	17892682	18050433	101	17971558	4	4	0.375	0.75	4	1.00249e+08	5.37083
D2	17969500	18105115	101	18037308	6	5	0.333333	0.5	5	1.00249e+08	4.29006
D2	18400858	18503097	101	18451978	2	2	1	0.5	5	1.00249e+08	3.21255
D2	18539801	18692188	101	18615995	2	2	1	0.5	2	40440.8	2.73014
D2	18575314	18725209	101	18650262	2	2	1	0.5	2	26606.3	2.49081
D2	18692188	18823587	101	18757888	6	6	0.222222	0.833333	6	1.00249e+08	2.68507
D2	18725209	18896378	101	18810794	4	4	0.375	0.75	5	1.00249e+08	3.41639
D2	18823587	18962193	101	18892890.5	4	4	0.375	0.75	5	1.00249e+08	3.70274
D2	18896378	19022492	101	18959435.5	4	4	0.375	0.75	5	1.00249e+08	3.70325
D2	18962193	19057376	101	19009785	4	4	0.375	0.75	6	1.00249e+08	2.86905
D2	19131819	19228194	101	19180007	6	6	0.222222	0.833333	6	1.00249e+08	2.49906
D2	19206353	19300428	101	19253391	2	2	1	0.5	6	1.00249e+08	2.49876
D2	19468583	19572974	101	19520779	2	2	1	0.5	2	757998	3.45144
D2	22635548	23527281	101	23081415	6	6	0.222222	0.833333	6	1.00249e+08	1.99808
D2	23527281	23834720	101	23681001	6	6	0.222222	0.833333	6	3770.67	0.748902
D2	23661618	23987502	101	23824560.5	10	10	0.12	0.9	0	0	0
D2	23834720	24268975	101	24051848	6	6	0.222222	0.833333	6	5731.31	0.748902
D2	24268975	24624847	101	24446911.5	2	2	1	0.5	2	5731.31	2.07539
D2	24434250	24879306	101	24656778.5	4	4	0.375	0.75	4	4335.41	1.46939
D2	24624847	25011538	101	24818193	10	9	0.16	0.666667	9	1.00249e+08	0.895328
D2	24879306	25293664	101	25086485.5	10	9	0.16	0.666667	9	5731.31	0.340022
D2	25011538	25577873	101	25294706	10	10	0.12	0.9	0	0	0
D2	25293664	25727662	101	25510663.5	22	21	0.0578512	0.833333	0	0	0
D2	25577873	25852064	101	25714969	10	10	0.12	0.9	0	0	0
D2	25727662	26032347	101	25880005	4	4	0.375	0.75	4	13241.1	1.46943
D2	25852064	26151984	101	26002024.5	2	2	1	0.5	5	1.00249e+08	3.50191
D2	26032347	26263207	101	26147777.5	6	5	0.333333	0.5	5	3279.49	1.64183
D2	26151984	26370893	101	26261439	10	10	0.12	0.9	0	0	0
D2	26540724	27334807	101	26937766	4	4	0.375	0.75	4	93430.9	1.48387
D2	27099443	27466813	101	27283128.5	2	2	1	0.5	4	1.00249e+08	4.00419
D2	27334807	27547455	101	27441131.5	4	4	0.375	0.75	4	2157.6	1.46939
D2	27466813	27576760	101	27521787	20	15	0.13	0.555556	0	0	0
D2	27547455	27591660	101	27569558	20	11	0.28	0.4375	0	0	0
D2	27576760	27656816	101	27616788.5	20	11	0.24	0.279412	0	0	0
D2	27591660	27813916	101	27702788.5	18	14	0.148148	0.5	0	0	0
D2	27656816	28027625	101	27842221	8	8	0.15625	0.875	8	3770.67	0.265837
D2	27813916	28209614	101	28011765.5	6	6	0.222222	0.833333	8	1.00249e+08	0.776729
D2	28027625	28401427	101	28214526.5	4	4	0.375	0.75	6	1.00249e+08	2.16071
D2	28209614	28714801	101	28462208	4	4	0.375	0.75	6	1.00249e+08	2.15984
D2	28401427	29160677	101	28781052.5	6	6	0.222222	0.833333	6	1.00249e+08	2.16022
D2	28714801	29273100	101	28993951	4	4	0.375	0.75	6	1.00249e+08	2.16035
D2	29160677	29401654	101	29281166	4	4	0.375	0.75	4	3279.49	1.46939
D2	29273100	29538359	101	29405730	10	8	0.22	0.4375	7	1.00249e+08	1.05291
D2	29401654	29682276	101	29541965.5	2	1	1	0	1	3770.67	4.40092
D2	29538359	29906263	101	29722311.5	4	4	0.375	0.75	4	3770.67	1.46939
D2	29682276	30062546	101	29872411.5	12	9	0.222222	0.55	9	11516.3	0.501404
D2	29906263	30229728	101	30067996	12	11	0.125	0.714286	0	0	0
D2	30062546	30362870	101	30212708.5	4	4	0.375	0.75	4	3770.67	1.46939
D2	30229728	30486252	101	30357990.5	6	6	0.222222	0.833333	8	1.00249e+08	0.776917
D2	30362870	30657092	101	30509981.5	8	8	0.15625	0.875	8	1.00249e+08	0.790785
D2	30486252	30944155	101	30715204	6	6	0.222222	0.833333	8	1.00249e+08	0.790544
D2	30657092	31256158	101	30956625.5	6	6	0.222222	0.833333	6	1.00249e+08	2.2431
D2	30944155	31452682	101	31198419	6	6	0.222222	0.833333	6	1.00249e+08	2.0175
D2	31256158	31713800	101	31484979.5	2	2	1	0.5	2	40440.8	2.07706
D2	31452682	31955234	101	31703958.5	2	2	1	0.5	2	1.00249e+08	6.18959
D2	33157096	33371750	101	33264423.5	2	2	1	0.5	2	1.00249e+08	8.84276
D2	33264761	33430428	101	33347595	2	2	1	0.5	2	1.00249e+08	10.9157
D2	33371750	33482738	101	33427244.5	2	1	1	0	2	1.00249e+08	10.9474
D2	33430428	33548918	101	33489673.5	2	2	1	0.5	2	1.00249e+08	11.5259
D2	33482738	33616909	101	33549824	2	2	1	0.5	2	377232	6.64464
D2	33548918	33715743	101	33632331	2	1	1	0	4	1.00249e+08	5.01424
D2	33934043	33992143	101	33963093.5	4	4	0.375	0.75	4	1.00249e+08	2.27838
D2	33983219	34000642	101	33991931	22	9	0.42562	0.418182	4	1.00249e+08	2.27781
D2	34329377	34390008	101	34359693	2	2	1	0.5	3	1.00249e+08	5.64358
D2	34367714	34422805	101	34395260	2	1	1	0	2	163282	6.12409
D2	34390008	34502448	101	34446228.5	2	1	1	0	1	107424	6.42121
D2	34611833	34681812	101	34646823	2	1	1	0	4	1.00249e+08	6.75537
D2	34633292	34728494	101	34680893.5	2	2	1	0.5	4	1.00249e+08	6.75575
D2	34681812	34775662	101	34728737.5	4	4	0.375	0.75	3	1.00249e+08	9.57707
D2	34728494	34857958	101	34793226.5	2	1	1	0	3	1.00249e+08	7.1641
D2	34775662	34996472	101	34886067.5	4	3	0.625	0.333333	4	1.00249e+08	7.46651
D2	34857958	35102281	101	34980120	2	2	1	0.5	4	1.00249e+08	5.99856
D2	34996472	35193048	101	35094760.5	4	4	0.375	0.75	4	1.00249e+08	4.0079
D2	35102281	35419419	101	35260850.5	4	4	0.375	0.75	4	1.00249e+08	4.00767
D2	35193048	35600613	101	35396831	2	2	1	0.5	4	1.00249e+08	3.60989
D2	35419419	35948410	101	35683915	2	2	1	0.5	2	1.00249e+08	6.21593
D2	35600613	36183973	101	35892293.5	2	2	1	0.5	4	1.00249e+08	3.60898
D2	35948410	36347460	101	36147935.5	4	4	0.375	0.75	4	1.00249e+08	3.6104
D2	36183973	36451180	101	36317577	2	2	1	0.5	4	1.00249e+08	4.00649
D2	36347460	36640772	101	36494116.5	4	4	0.375	0.75	4	1.00249e+08	4.00739
D2	36451180	36848614	101	36649897.5	4	4	0.375	0.75	4	1.00249e+08	4.40305
D2	36640772	37046481	101	36843627	4	4	0.375	0.75	4	23140.5	1.46948
D2	36848614	37352650	101	37100632.5	10	10	0.12	0.9	0	0	0
D2	37046481	37472499	101	37259490.5	8	8	0.15625	0.875	8	4335.41	0.265837
D2	37352650	37542363	101	37447507	8	8	0.15625	0.875	8	1.00249e+08	0.779795
D2	37472499	37650223	101	37561361.5	4	4	0.375	0.75	4	3279.49	1.46939
D2	37789303	38025195	101	37907249.5	4	4	0.375	0.75	4	1.00249e+08	4.40031
D2	37940078	38256559	101	38098319	4	4	0.375	0.75	4	1.00249e+08	4.4039
D2	38025195	38372562	101	38198879	4	4	0.375	0.75	6	1.00249e+08	2.85625
D2	38256559	38531069	101	38393814.5	8	6	0.3125	0.357143	6	1.00249e+08	3.23436
D2	38372562	38685059	101	38528811	6	5	0.333333	0.5	5	3279.49	1.64183
D2	38531069	38763244	101	38647157	16	15	0.0859375	0.777778	0	0	0
D2	38685059	38875092	101	38780076	10	8	0.22	0.714286	8	8711.43	0.451236
D2	38763244	39009079	101	38886162	10	6	0.4	0.333333	6	2852.3	1.96769
D2	38875092	39110485	101	38992789	18	14	0.123457	0.678571	0	0	0
D2	39009079	39152264	101	39080672	18	12	0.191358	0.578947	0	0	0
D2	39110485	39228249	101	39169367.5	22	15	0.144628	0.652174	0	0	0
D2	39152264	39348163	101	39250214	12	10	0.166667	0.5	0	0	0
D2	39228249	39492470	101	39360360	8	7	0.21875	0.6	7	2852.3	0.720484
D2	39348163	39596297	101	39472230.5	4	4	0.375	0.75	7	1.00249e+08	1.52298
D2	39492470	39663414	101	39577942.5	2	2	1	0.5	4	1.00249e+08	3.61046
D2	39736711	39968822	101	39852767	2	2	1	0.5	3	1.00249e+08	7.45504
D2	39784306	40050071	101	39917189	2	2	1	0.5	3	1.00249e+08	7.45593
D2	40156705	40317673	101	40237189.5	4	3	0.625	0.333333	4	1.00249e+08	5.47653
D2	40214592	40353776	101	40284184.5	4	3	0.625	0.333333	5	1.00249e+08	4.85988
D2	40317673	40376526	101	40347100	6	5	0.333333	0.5	5	1.00249e+08	5.93362
D2	40353776	40455762	101	40404769.5	6	6	0.222222	0.833333	5	1.00249e+08	4.42155
D2	40376526	40507811	101	40442169	4	4	0.375	0.75	5	1.00249e+08	5.20977
D2	40455762	40561714	101	40508738.5	2	2	1	0.5	6	1.00249e+08	3.02257
D2	40507811	40607735	101	40557773.5	2	2	1	0.5	4	1.00249e+08	4.68327
D2	40720357	40814115	101	40767236.5	2	2	1	0.5	2	1.00249e+08	6.21973
D2	40814115	40923730	101	40868923	2	2	1	0.5	2	1.00249e+08	8.87488
D2	40867334	40987063	101	40927199	2	1	1	0	2	1.00249e+08	10.9387
D2	40923730	41038135	101	40980933	2	2	1	0.5	2	1.00249e+08	8.86629
D2	41437335	41571981	101	41504658.5	2	2	1	0.5	2	1.00249e+08	8.28589
D2	41528478	41661895	101	41595187	2	2	1	0.5	3	1.00249e+08	8.97319
D2	41571981	41725272	101	41648627	2	2	1	0.5	3	1.00249e+08	7.46384
D2	41771232	41835418	101	41803325.5	4	3	0.625	0.333333	3	1.00249e+08	7.46556
D2	41794219	41906821	101	41850520.5	2	2	1	0.5	3	1.00249e+08	7.46491
D2	41906821	42056720	101	41981771	2	2	1	0.5	2	46497.7	2.33632
D2	41969041	42150925	101	42059983.5	2	2	1	0.5	2	8711.43	2.07547
D2	42056720	42253844	101	42155282.5	8	7	0.21875	0.6	7	2157.6	0.720484
D2	42150925	42317933	101	42234429.5	12	12	0.0972222	0.916667	0	0	0
D2	42253844	42434782	101	42344313.5	6	6	0.222222	0.833333	6	2852.3	0.748902
D2	42317933	42584234	101	42451084	6	6	0.222222	0.833333	7	1.00249e+08	1.56707
D2	42434782	42711991	101	42573387	12	8	0.291667	0.21875	8	8711.43	0.763774
D2	42584234	42873929	101	42729082	22	18	0.0909091	0.71875	0	0	0
D2	42711991	43092004	101	42901998	22	20	0.0702479	0.678571	0	0	0
D2	42873929	43237592	101	43055761	6	6	0.222222	0.833333	6	4335.41	0.748902
D2	43092004	43396071	101	43244038	6	6	0.222222	0.833333	6	3770.67	0.748902
D2	43237592	43517139	101	43377366	14	12	0.132653	0.55	0	0	0
D2	43396071	43667834	101	43531953	18	13	0.185185	0.555556	0	0	0
D2	43517139	43742596	101	43629868	20	17	0.1	0.5	0	0	0
D2	43667834	43847771	101	43757803	4	3	0.625	0.333333	3	13241.1	2.91409
D2	43742596	43958703	101	43850650	4	3	0.625	0.333333	3	20126.1	2.92744
D2	43847771	44147481	101	43997626.5	22	16	0.161157	0.333333	0	0	0
D2	43958703	44339238	101	44148971	14	13	0.102041	0.75	0	0	0
D2	44147481	44474887	101	44311184.5	12	12	0.0972222	0.916667	0	0	0
D2	44339238	44592701	101	44465970	6	6	0.222222	0.833333	6	10016.2	0.748902
D2	44474887	44704813	101	44589850.5	4	4	0.375	0.75	6	1.00249e+08	2.20344
D2	44592701	44847009	101	44719855.5	6	6	0.222222	0.833333	6	1.00249e+08	2.16228
D2	44704813	44952927	101	44828870.5	4	4	0.375	0.75	6	1.00249e+08	1.9777
D2	44847009	45162998	101	45005004	2	2	1	0.5	2	2852.3	2.07539
D2	44952927	45249562	101	45101245	4	4	0.375	0.75	4	11516.3	1.46947
D2	45162998	45311980	101	45237489.5	14	14	0.0816327	0.928571	0	0	0
D2	45249562	45467062	101	45358312.5	18	13	0.185185	0.375	0	0	0
D2	45311980	45569897	101	45440939	20	15	0.155	0.404762	0	0	0
D2	45467062	45684129	101	45575596	20	17	0.1	0.678571	0	0	0
D2	45569897	45845278	101	45707588	10	8	0.22	0.714286	8	4984.73	0.451235
D2	45684129	45958945	101	45821537.5	8	8	0.15625	0.875	8	1.00249e+08	1.10536
D2	45845278	46139661	101	45992470	8	7	0.21875	0.6	7	2852.3	0.720484
D2	45958945	46222790	101	46090868	10	10	0.12	0.9	0	0	0
D2	46139661	46285422	101	46212542	12	12	0.0972222	0.916667	0	0	0
D2	46222790	46422198	101	46322494.5	6	6	0.222222	0.833333	6	15224.3	0.759826
D2	46285422	46469088	101	46377255.5	6	6	0.222222	0.833333	6	20126.1	0.771769
D2	46422198	46520356	101	46471277.5	14	9	0.285714	0.181818	9	1.00249e+08	1.83607
D2	46469088	46608506	101	46538797.5	8	6	0.3125	0.357143	9	1.00249e+08	1.60742
D2	47137516	47347948	101	47242732.5	2	2	1	0.5	2	248184	4.23025
D2	47227109	47431770	101	47329440	2	2	1	0.5	3	498692	5.5328
D2	47347948	47468284	101	47408116.5	2	2	1	0.5	3	1.00249e+08	8.98257
D2	47431770	47527913	101	47479842	4	3	0.625	0.333333	3	1.00249e+08	8.98376
D2	47468284	47657229	101	47562757	2	2	1	0.5	3	1.00249e+08	8.98217
D2	47527913	47737064	101	47632489	2	2	1	0.5	3	1.00249e+08	7.46417
D2	47657229	47827154	101	47742192	2	2	1	0.5	4	1.00249e+08	3.61159
D2	47827154	47955567	101	47891361	4	4	0.375	0.75	4	1.00249e+08	3.61152
D2	47955567	48170732	101	48063150	2	2	1	0.5	4	1.00249e+08	5.07388
D2	48014261	48246872	101	48130567	4	4	0.375	0.75	4	1.00249e+08	5.07388
D2	48628250	48802480	101	48715365.5	2	2	1	0.5	6	1.00249e+08	2.68118
D2	48693581	48887710	101	48790646	4	4	0.375	0.75	6	1.00249e+08	3.20288
D2	48802480	48932191	101	48867336	6	6	0.222222	0.833333	6	1.00249e+08	2.50002
D2	48990456	49155087	101	49072772	2	2	1	0.5	6	1.00249e+08	2.6839
D2	49090244	49211763	101	49151004	4	4	0.375	0.75	4	285355	3.44352
D2	49155087	49268006	101	49211547	4	4	0.375	0.75	4	1.00249e+08	6.9445
D2	49211763	49361865	101	49286814.5	4	4	0.375	0.75	4	1.00249e+08	6.94394
D2	49268006	49477688	101	49372847.5	4	4	0.375	0.75	4	1.00249e+08	5.4762
D2	49361865	49594266	101	49478066	2	2	1	0.5	2	2852.3	2.07539
D2	49594266	49884771	101	49739519	8	8	0.15625	0.875	8	1.00249e+08	0.713204
D2	49753902	50099030	101	49926466.5	6	6	0.222222	0.833333	6	53461.7	0.791666
D2	49884771	50176996	101	50030884	4	4	0.375	0.75	6	1.00249e+08	1.97665
D2	50368025	50463180	101	50415603	2	2	1	0.5	4	1.00249e+08	4.67955
D2	50427479	50545954	101	50486717	2	2	1	0.5	6	1.00249e+08	3.02022
D2	50545954	50619029	101	50582492	2	2	1	0.5	2	1419.5	2.07539
D2	50574500	50697716	101	50636108.5	6	6	0.222222	0.833333	7	1.00249e+08	1.19122
D2	50619029	50818888	101	50718959	8	8	0.15625	0.875	7	1.00249e+08	1.19053
D2	50697716	50872408	101	50785062.5	2	2	1	0.5	2	1876.55	2.07539
D2	50818888	50929086	101	50873987.5	2	2	1	0.5	2	1419.5	2.07539
D2	50872408	50993078	101	50932743.5	10	10	0.12	0.9	0	0	0
D2	50929086	51051277	101	50990182	12	11	0.125	0.714286	0	0	0
D2	50993078	51083328	101	51038203.5	4	4	0.375	0.75	4	1234.59	1.46939
D2	51051277	51203154	101	51127216	4	4	0.375	0.75	4	2157.6	1.46939
D2	51083328	51315203	101	51199266	8	8	0.15625	0.875	8	8711.43	0.265861
D2	51203154	51407930	101	51305542.5	12	12	0.0972222	0.916667	0	0	0
D2	51315203	51497917	101	51406560.5	8	8	0.15625	0.875	8	2480.75	0.265837
D2	51407930	51665064	101	51536497.5	2	2	1	0.5	2	23140.5	2.1234
D2	51497917	51714490	101	51606204	2	2	1	0.5	2	40440.8	2.33936
D2	51943062	52008899	101	51975981	2	2	1	0.5	6	1.00249e+08	2.54062
D2	51991940	52027666	101	52009803.5	6	6	0.222222	0.833333	6	1.00249e+08	2.57577
D2	52046215	52172806	101	52109511	6	6	0.222222	0.833333	6	1.00249e+08	2.80206
D2	52106196	52223197	101	52164697	8	7	0.21875	0.6	6	1.00249e+08	2.27937
